id,name,position,team,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,total_yards,games,offense_snaps,teams_offense_snaps,ypa,ypc,ypr,touches,count,comp_percentage,pass_td_percentage,int_percentage,rush_td_percentage,rec_td_percentage,total_tds,td_percentage,pass_ypg,rush_ypg,rec_ypg,ppg,ppr_ppg,ypg,pr,rookie_season,round,overall,ht,wt,forty,vertical,years_played
661,Geremy Davis,WR,NYG,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,21,0,0,0,37,8,1,0,0.07164571,0.1542393,2.1,4.1,21,3,34,215,0,0,10.5,2,1,0,0,0,0,0,0,0,0,0,7,0.699999968,1.366666635,0,33.87,2015,6,186,2-Jun,216,4.49,36.5,1
662,Geronimo Allison,WR,DET,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0.0625,0.14184397,0,0,0,1,32,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
662,Geronimo Allison,WR,GB,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,202,2,0,0,294,50,11,0,0.5553588,0.91717935,32.2,44.2,202,7,160,472,0,0,16.83,12,1,0,0,0,0,0.167,2,0.167,0,0,28.85714286,4.600000109,6.314285823,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
662,Geronimo Allison,WR,GB,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39,253,0,1,1,300,119,10,0,1.0145472,1.1525757,23.3,46.3,253,11,299,724,0,0,11,23,1,0,0,0,0,0,0,0,0,0,23,2.118181749,4.20909084,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
662,Geronimo Allison,WR,GB,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,303,2,1,0,388,106,11,0,0.76578593,1.085705,42.3,62.3,303,5,241,334,0,0,15.15,20,1,0,0,0,0,0.1,2,0.1,0,0,60.6,8.459999847,12.45999985,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
662,Geronimo Allison,WR,GB,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,34,55,287,2,2,1,421,110,16,1,1.6377538,1.4682605,41.4,75.4,294,15,608,1016,0,7,8.44,35,1,0,0,0,0,0.059,2,0.057,0,0.466666667,19.13333333,2.760000102,5.026666768,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
663,Giovani Bernard,RB,CIN,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,170,695,5,1,1,32,0,56,70,514,3,0,0,36,528,21,0,1.9616762,0.16870655,166.9,222.9,1209,16,613,1132,0,4.09,9.18,226,1,0,0,0,0.029,0.054,8,0.035,0,43.4375,32.125,10.43124962,13.93124962,0,33.87,2013,2,37,8-May,202,4.53,33.5,1
663,Giovani Bernard,RB,CIN,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,168,680,5,0,0,32,0,43,59,349,2,0,0,10,362,13,0,1.8872427,-0.016600415,144.9,187.9,1029,13,510,868,0,4.05,8.12,211,1,0,0,0,0.03,0.047,7,0.033,0,52.30769231,26.84615385,11.14615338,14.45384568,0,33.87,2013,2,37,8-May,202,4.53,33.5,2
663,Giovani Bernard,RB,CIN,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,154,730,2,0,0,34,0,49,66,472,0,1,0,44,462,18,0,2.0130284,0.10487769,132.2,181.2,1202,16,580,1055,0,4.74,9.63,203,1,0,0,0,0.013,0,2,0.01,0,45.625,29.5,8.262499809,11.32499981,0,33.87,2013,2,37,8-May,202,4.53,33.5,3
663,Giovani Bernard,RB,CIN,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,91,337,2,0,0,15,0,39,51,336,1,1,1,97,250,16,0,1.4390812,0.3245261,83.3,122.3,673,10,394,686,0,3.7,8.62,130,1,0,0,0,0.022,0.026,3,0.023,0,33.7,33.6,8.330000305,12.23000031,0,33.87,2013,2,37,8-May,202,4.53,33.5,4
663,Giovani Bernard,RB,CIN,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,105,458,2,0,0,20,0,43,60,381,2,0,0,-52,431,16,0,1.850652,-0.21285617,107.9,150.9,839,16,482,962,0,4.36,8.86,148,1,0,0,0,0.019,0.047,4,0.027,0,28.625,23.8125,6.743750095,9.431249619,0,33.87,2013,2,37,8-May,202,4.53,33.5,5
663,Giovani Bernard,RB,CIN,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,56,211,3,0,0,14,0,35,48,218,0,0,0,-7,227,8,0,1.4591867,-0.023768185,60.9,95.9,429,12,329,754,0,3.77,6.23,91,1,0,0,0,0.054,0,3,0.033,0,17.58333333,18.16666667,5.075000127,7.991666794,0,33.87,2013,2,37,8-May,202,4.53,33.5,6
663,Giovani Bernard,RB,CIN,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,53,170,0,0,0,10,0,30,43,234,0,2,1,6,220,7,0,1.1932324,0.006436975,38.4,68.4,404,16,443,1098,0,3.21,7.8,83,1,0,0,0,0,0,0,0,0,10.625,14.625,2.400000095,4.275000095,0,33.87,2013,2,37,8-May,202,4.53,33.5,7
663,Giovani Bernard,RB,CIN,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,124,416,3,1,1,23,0,47,59,355,3,0,0,77,350,15,0,1.5989159,0.30944556,111.1,158.1,771,16,0,0,0,3.35,7.55,171,1,0,0,0,0.024,0.064,6,0.035,0,26,22.1875,6.943749905,9.881250381,0,33.87,2013,2,37,8-May,202,4.53,33.5,8
663,Giovani Bernard,RB,TB,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,8,58,0,0,0,3,0,23,29,123,3,1,0,30,134,8,0,0.6569475,0.11351285,36.1,59.1,181,10,138,680,0,7.25,5.35,31,1,0,0,0,0,0.13,3,0.097,0,5.8,12.3,3.609999847,5.909999847,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
663,Giovani Bernard,RB,TB,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,1,0,0,0,2,2,-1,0,0,0,-8,7,0,0,0.060606062,-0.04278075,2.7,4.7,27,2,25,56,0,3.5,-0.5,10,1,0,0,0,0,0,0,0,0,14,-0.5,1.350000024,2.349999905,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
664,Giovanni Ricci,TE,CAR,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,100,0,0,0,49,58,3,0,0.32346177,0.18727055,10,18,100,6,94,370,0,0,12.5,8,1,0,0,0,0,0,0,0,0,0,16.66666667,1.666666667,3,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
665,Glenn Winston,RB,CLE,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,-2.8,-8,1,1,100,0,-8,0,1,1,0,0,0,0,0,0,0,0,-8,0,-2.799999952,-2.799999952,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
666,Godwin Igwebuike,RB,DET,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,18,118,1,2,2,7,0,7,10,60,0,0,0,15,64,4,0,0.34126568,0.021703225,19.8,26.8,178,8,88,431,0,6.56,8.57,25,1,0,0,0,0.056,0,1,0.04,0,14.75,7.5,2.474999905,3.349999905,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
666,Godwin Igwebuike,RB,SEA,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0.035714287,0.011152417,0.7,1.7,7,1,4,67,0,1.33,3,4,1,0,0,0,0,0,0,0,0,4,3,0.699999988,1.700000048,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,DET,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,1,0,99,144,1331,4,1,0,1131,690,58,0,3.8827953,3.7957468,160.1,259.1,1361,16,925,1093,0,6,13.44,104,1,0,0,0,0,0.04,4,0.038,0,1.875,83.1875,10.00625038,16.19375038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,DET,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,3,0,90,128,813,6,1,1,758,533,50,0,3.312189,2.791943,119.4,209.4,854,16,926,1079,0,6.83,9.03,96,1,0,0,0,0,0.067,6,0.062,0,2.5625,50.8125,7.462500095,13.08749962,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,DET,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,1,1,0,91,135,1077,4,1,0,1087,619,46,1,3.7943783,4.100498,132.1,223.1,1081,16,866,1037,0,0.4,11.84,101,1,0,0,0,0,0.044,4,0.04,0,0.25,67.3125,8.256250381,13.94375038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,DET,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,1,5,22,0,0,0,1,0,92,120,1003,5,1,1,716,613,44,0,3.4258666,2.4197187,132.5,224.5,1025,16,789,1042,0,4.4,10.9,97,1,0,0,0,0,0.054,5,0.052,0,1.375,62.6875,8.28125,14.03125,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,DET,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,1,0,44,69,517,3,1,0,424,281,23,0,1.8925455,1.5988035,73.9,117.9,559,7,366,459,0,14,11.75,47,1,0,0,0,0,0.068,3,0.064,0,6,73.85714286,10.55714308,16.84285736,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,NYG,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,1,0,49,85,676,6,1,1,817,284,30,0,2.3666563,2.8541086,103.2,152.2,692,11,624,726,0,16,13.8,50,1,0,0,0,0,0.122,6,0.12,0,1.454545455,61.45454545,9.381817904,13.83636336,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,NYG,2020,REG,1,2,18,0,0,0,0,0,0,-9,23,1,0,0,0,0,0,0,0,0,35,52,388,2,0,0,464,75,19,0,1.6846468,1.9160477,51.52,86.52,406,12,424,747,9,0,11.09,37,1,0.5,0,0,0,0.057,2,0.054,1.5,0,32.33333333,4.293333371,7.20999972,1.5,75.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,PHI,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,0,0,0,0,0,30,44,278,1,1,0,318,146,11,1,1.2981077,1.4224124,35,65,270,8,240,525,0,-8,9.27,31,1,0,0,0,0,0.033,1,0.032,0,-1,34.75,4.375,8.125,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
667,Golden Tate,WR,SEA,2012,REG,1,1,23,1,0,0,0,0,0,23,0,1,0,3,20,0,0,0,1,0,45,67,688,7,1,1,935,259,29,0,2.7394075,3.9371946,115.72,160.72,731,15,717,940,23,6.67,15.29,49,1,1,1,0,0,0.156,8,0.163,1.533333333,1.333333333,45.86666667,7.714666748,10.71466675,1.533333333,152.62,2010,2,60,10-May,199,4.42,35,3
667,Golden Tate,WR,SEA,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,1,0,64,98,898,5,1,0,1073,474,41,0,3.854338,4.5144367,122.9,186.9,929,16,762,1011,0,10.33,14.03,67,1,0,0,0,0,0.078,5,0.075,0,1.9375,56.125,7.681250095,11.68124962,0,33.87,2010,2,60,10-May,199,4.42,35,4
668,Graham Harrell,QB,GB,2012,REG,2,4,20,0,0,0,0,0,0,28,10,1,0,4,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-1.5,17,3,25,239,5,-0.75,0,8,1,0.5,0,0,0,0,0,0,6.666666667,-1,0,-0.5,-0.5,6.666666667,58.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
669,Grant Calcaterra,TE,PHI,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,81,0,0,0,81,41,3,0,0.27881387,0.1976427,8.1,13.1,81,5,136,364,0,0,16.2,5,1,0,0,0,0,0,0,0,0,0,16.2,1.620000076,2.620000076,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
670,Greg Camarillo,WR,NO,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,44,0,0,0,34,10,3,0,0.11111111,0.09018568,4.4,8.4,44,1,33,72,0,0,11,4,1,0,0,0,0,0,0,0,0,0,44,4.400000095,8.399999619,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
671,Greg Dortch,WR,ARI,2021,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,1,0,3,3,15,0,0,0,-16,31,0,0,0.07830908,-0.060237344,3.9,6.9,39,2,29,152,0,24,5,4,1,0,0,0,0,0,0,0,0,12,7.5,1.950000048,3.450000048,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
671,Greg Dortch,WR,ARI,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,0,0,3,0,52,64,467,2,0,0,316,293,19,0,1.595042,1.0714372,63.1,115.1,511,11,495,788,0,6.29,8.98,59,1,0,0,0,0,0.038,2,0.034,0,4,42.45454545,5.736363498,10.46363622,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
672,Greg Dulcich,TE,DEN,2022,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,55,411,2,0,0,624,155,18,0,1.7664094,2.2557414,53.1,86.1,411,10,497,664,0,0,12.45,33,1,0,0,0,0,0.061,2,0.061,0,0,41.1,5.309999847,8.609999847,0,33.87,2022,3,80,4-Jun,243,4.69,34,1
673,Greg Jenkins,WR,LV,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0.027777778,0.05743243,6,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
674,Greg Jennings,WR,GB,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,62,366,4,0,0,619,164,22,0,1.699247,2.1545358,60.6,96.6,366,8,420,562,0,0,10.17,36,1,0,0,0,0,0.111,4,0.111,0,0,45.75,7.574999809,12.07499981,0,33.87,2006,2,52,11-May,197,4.42,36.5,7
674,Greg Jennings,WR,MIA,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,208,1,0,0,338,71,7,0,0.94418526,1.2023811,26.8,45.8,208,12,279,797,0,0,10.95,19,1,0,0,0,0,0.053,1,0.053,0,0,17.33333333,2.23333327,3.816666603,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
674,Greg Jennings,WR,MIN,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,105,804,4,0,0,1023,342,36,0,3.0941966,3.51178,104.4,172.4,804,15,742,967,0,0,11.82,68,1,0,0,0,0,0.059,4,0.059,0,0,53.6,6.960000102,11.49333293,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
674,Greg Jennings,WR,MIN,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,92,742,6,1,0,1007,197,40,0,2.994975,4.418939,110.2,169.2,742,16,874,1024,0,0,12.58,59,1,0,0,0,0,0.102,6,0.102,0,0,46.375,6.887499809,10.57499981,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
675,Greg Jones,RB,HOU,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,11,34,0,0,0,48,10,1,0,0.27641606,0.15703377,3.6,8.6,36,10,0,0,0,1,6.8,7,1,0,0,0,0,0,0,0,0,0.2,3.4,0.35999999,0.860000038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
675,Greg Jones,RB,JAX,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,3,0,11,14,64,0,0,0,27,50,1,0,0.45124203,0.08615692,7.2,18.2,72,8,0,0,0,1.6,5.82,16,1,0,0,0,0,0,0,0,0,1,8,0.899999976,2.275000095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
676,Greg Little,WR,CIN,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,69,0,0,0,88,33,3,0,0.37742028,0.38391328,6.9,12.9,69,4,88,256,0,0,11.5,6,1,0,0,0,0,0,0,0,0,0,17.25,1.725000024,3.224999905,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
676,Greg Little,WR,CLE,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,1,0,53,92,647,4,0,0,930,189,35,0,2.6298628,3.5636373,90.2,143.2,662,16,906,1031,0,7.5,12.21,55,1,0,0,0,0,0.075,4,0.073,0,0.9375,40.4375,5.637499809,8.949999809,0,33.87,2011,2,59,2-Jun,231,4.51,40.5,2
676,Greg Little,WR,CLE,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,99,465,2,0,0,1126,190,22,0,2.3915434,3.3406227,58.5,99.5,465,16,940,1106,0,0,11.34,41,1,0,0,0,0,0.049,2,0.049,0,0,29.0625,3.65625,6.21875,0,33.87,2011,2,59,2-Jun,231,4.51,40.5,3
677,Greg McElroy,QB,NYJ,2012,REG,19,31,214,1,1,11,71,1,1,222,123,13,0,8,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11.56,11.56,244,2,90,137,6.9,3.75,0,39,1,0.613,0.032,0.032,0,0,1,0.026,107,15,0,5.78000021,5.78000021,107,86.88,2011,7,208,2-Jun,220,4.84,33,2
678,Greg Olsen,TE,CAR,2012,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,104,843,5,0,0,925,244,42,0,3.4708073,3.4346135,114.3,183.3,843,16,1007,1030,0,0,12.22,69,1,0,0,0,0,0.072,5,0.072,0,0,52.6875,7.143750191,11.45625019,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,CAR,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,111,816,6,0,0,983,328,44,0,3.9556336,4.005233,117.6,190.6,816,16,1000,1029,0,0,11.18,73,1,0,0,0,0,0.082,6,0.082,0,0,51,7.349999905,11.91250038,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,CAR,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,123,1008,6,1,0,1079,338,57,0,3.576324,3.1084492,136.8,220.8,1008,16,1067,1105,0,0,12,84,1,0,0,0,0,0.071,6,0.071,0,0,63,8.550000191,13.80000019,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,CAR,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,124,1104,7,1,1,1292,344,52,0,3.9631624,4.0384226,150.4,227.4,1104,16,1057,1102,0,0,14.34,77,1,0,0,0,0,0.091,7,0.091,0,0,69,9.399999619,14.21249962,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,CAR,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,129,1073,3,0,0,1406,352,54,1,3.7414846,4.0751057,127.3,207.3,1073,16,1033,1109,0,0,13.41,80,1,0,0,0,0,0.038,3,0.038,0,0,67.0625,7.956250191,12.95625019,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,CAR,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,191,1,0,0,401,48,13,0,1.3210146,1.5753901,25.1,42.1,191,7,358,464,0,0,11.24,17,1,0,0,0,0,0.059,1,0.059,0,0,27.28571429,3.58571434,6.014285496,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,CAR,2018,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,291,4,0,0,337,84,18,0,1.2601606,1.747705,53.1,80.1,291,9,429,555,0,0,10.78,27,1,0,0,0,0,0.148,4,0.148,0,0,32.33333333,5.89999983,8.89999983,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,CAR,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,82,597,2,0,0,738,201,34,0,2.2789729,2.4055893,71.7,123.7,597,14,790,971,0,0,11.48,52,1,0,0,0,0,0.038,2,0.038,0,0,42.64285714,5.121428353,8.835714068,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Greg Olsen,TE,SEA,2020,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,239,1,0,0,289,49,16,0,1.0635715,0.930005,29.9,53.9,239,11,429,731,0,0,9.96,24,1,0,0,0,0,0.042,1,0.042,0,0,21.72727273,2.718181784,4.900000139,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
679,Greg Salas,WR,BUF,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,41,0,0,0,62,14,3,0,0.17857143,0.27312776,4.1,7.1,41,1,33,75,0,0,13.67,3,1,0,0,0,0,0,0,0,0,0,41,4.099999905,7.099999905,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
679,Greg Salas,WR,BUF,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,89,1,0,0,93,33,3,0,0.21212122,0.3398711,14.9,18.9,89,2,36,103,0,0,22.25,4,1,0,0,0,0,0.25,1,0.25,0,0,44.5,7.449999809,9.449999809,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
679,Greg Salas,WR,NYJ,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,143,0,0,0,152,78,5,0,0.52253693,0.5697842,14.3,22.3,143,5,126,304,0,0,17.88,8,1,0,0,0,0,0,0,0,0,0,28.6,2.860000038,4.459999847,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
679,Greg Salas,WR,NYJ,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,1,0,8,23,167,0,0,0,392,114,6,0,0.70020777,1.3820109,24.7,32.7,187,8,200,516,0,20,20.88,9,1,0,0,0,1,0,1,0.111,0,2.5,20.875,3.087500095,4.087500095,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
680,Greg Ward,WR,PHI,2019,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,28,40,254,1,0,0,264,98,18,0,0.92722225,1.0101558,31.9,59.9,259,6,306,454,0,5,9.07,29,1,0,0,0,0,0.036,1,0.034,0,0.833333333,42.33333333,5.316666603,9.983333588,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
680,Greg Ward,WR,PHI,2020,REG,1,1,15,0,0,0,0,0,0,15,0,1,0,2,-4,0,0,0,0,0,53,79,419,6,1,0,444,164,24,1,2.3294823,1.6181003,80.1,133.1,430,16,791,1131,15,-2,7.91,56,1,1,0,0,0,0.113,6,0.107,0.9375,-0.25,26.1875,5.006249905,8.318750381,0.9375,113.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
680,Greg Ward,WR,PHI,2021,REG,1,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,7,11,95,3,0,0,85,16,4,0,0.36046124,0.32048133,27.58,34.58,97,7,144,465,1,0,13.57,9,1,0.5,0,0,0,0.429,3,0.333,0.285714286,0,13.57142857,3.939999989,4.940000262,0.285714286,50.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
681,Griff Whalen,WR,BAL,2017,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,23,0,0,0,61,2,0,0,0.15384616,0.25738397,2.3,6.3,23,1,58,65,0,0,5.75,4,1,0,0,0,0,0,0,0,0,0,23,2.299999952,6.300000191,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
681,Griff Whalen,WR,IND,2013,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,259,2,0,0,322,121,14,0,1.025567,1.264751,37.9,61.9,259,7,269,493,0,0,10.79,24,1,0,0,0,0,0.083,2,0.083,0,0,37,5.414285932,8.842857361,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
681,Griff Whalen,WR,IND,2014,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,23,0,0,0,36,1,2,0,0.06818182,0.08071749,2.3,4.3,23,1,13,65,0,0,11.5,2,1,0,0,0,0,0,0,0,0,0,23,2.299999952,4.300000191,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
681,Griff Whalen,WR,IND,2015,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,205,1,1,1,208,51,11,0,0.7055024,0.6996806,24.5,43.5,205,7,87,491,0,0,10.79,19,1,0,0,0,0,0.053,1,0.053,0,0,29.28571429,3.5,6.214285714,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
681,Griff Whalen,WR,LAC,2016,REG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,22,0,0,0,9,19,1,0,0.10324178,0.027605042,2.2,4.2,22,4,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,5.5,0.550000012,1.049999952,0,33.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
